state,year,Bodycam_Policy,kills_per_million,treatment,dem_majority,dem_governor,total crimes_per_population,violent_crime_per_population,homicide_per_population,rape_revised_per_population,robbery_per_population,property_crime_per_population,burglary_per_population,larceny_per_population,motor_vehicle_theft_per_population
ID,2015,0.0,4.24,0,0,0,0.03963993834,0.002173849911,1.936075623e-05,0.0004253316135,0.0001155595138,0.01749244325,0.003705164724,0.01265467429,0.00113260424
ID,2016,0.0,3.57,0,0,0,0.03987735904,0.002307107152,2.916621528e-05,0.0004279695671,0.0001267837522,0.01747413433,0.003760656085,0.01247718785,0.001236290391
ID,2017,0.0,3.49,0,0,0,0.03801026701,0.002391640254,2.443417433e-05,0.000439233372,0.0001291520643,0.01661349325,0.003395768466,0.01196692776,0.001250797019
ID,2018,0.0,7.43,0,0,0,0.03429578141,0.002396980125,1.942262256e-05,0.0005295520915,0.0001113944529,0.01475091058,0.002850555487,0.01078298304,0.001117372051
ID,2019,0.0,4.48,0,0,0,0.02951941243,0.002326361329,1.565067689e-05,0.000513118621,8.999139213e-05,0.01243334489,0.002260963858,0.009273585011,0.0008987960158
ID,2020,0.0,4.87,0,0,0,0.02708941258,0.002425950223,2.244222905e-05,0.0004554130383,9.52426306e-05,0.01111875607,0.002042242844,0.008109307887,0.0009672053349
ID,2021,0.0,7.35,0,0,0,0.02410946934,0.002407691169,2.258030976e-05,0.0005729097197,8.296951028e-05,0.009647043502,0.001622631562,0.007119099056,0.0009053128843
ID,2022,0.0,4.13,0,0,0,0.02379846037,0.002487322289,2.733321197e-05,0.0005255196791,8.303107786e-05,0.009411907894,0.001615753832,0.006871466344,0.0009246877181
ID,2023,0.0,7.13,0,0,0,0.0208700857,0.002340275438,2.341293392e-05,0.0004290674628,9.466968931e-05,0.008094767413,0.001408338873,0.00592194535,0.00076448319
IL,2013,0.0,2.17,2,1,1,0.05429581293,0.004030548886,5.601001416e-05,0.0004142568914,0.001375658699,0.02296627794,0.004584210203,0.01676103552,0.00162103221
IL,2014,0.0,2.48,2,1,1,0.04952776271,0.00370860884,5.356232547e-05,0.0003360453724,0.001185435177,0.02093176866,0.003940246491,0.01560317117,0.001388351002
IL,2015,0.0,1.79,2,1,1,0.04805933026,0.003875287628,5.872710023e-05,0.0003836733365,0.001172672707,0.02001410229,0.003648713179,0.01498740522,0.001377983896
IL,2016,0.0,2.5,2,1,1,0.05004259206,0.00436702996,8.265991343e-05,0.0003897714862,0.001389013757,0.0205096307,0.003754598688,0.01520724266,0.00154778935
IL,2017,0.0,2.19,2,1,1,0.04862822375,0.004362282574,7.687978504e-05,0.0004242074813,0.001386729877,0.0199518293,0.003390766104,0.01492703537,0.001634027822
IL,2018,0.0,1.89,2,1,1,0.04700468936,0.004114022471,7.089483349e-05,0.0004799155801,0.001120091211,0.01938832221,0.003090213047,0.01473834423,0.001559764934
IL,2019,0.0,1.58,2,1,1,0.04541463866,0.004152595674,6.71823524e-05,0.0004863812846,0.0009994460416,0.01855472366,0.00274642404,0.01430684114,0.001501458473
IL,2020,0.0,1.33,2,1,1,0.03970580408,0.004259135827,9.143970263e-05,0.0004043684504,0.0009740592475,0.01559376621,0.00246434368,0.01143472945,0.001694693081
IL,2021,0.0,2.76,2,1,1,0.03476176074,0.00344768903,9.064776022e-05,0.0005234711093,0.0008560301531,0.01393319134,0.001969736418,0.01023878275,0.001724672168
IL,2022,0.0,2.23,2,1,1,0.03966211499,0.002905333574,7.923998286e-05,0.0004907792318,0.0008511343796,0.01692572392,0.002103237379,0.01199416756,0.002828318987
IL,2023,0.0,2.71,2,1,1,0.04060371536,0.003100873655,6.557931436e-05,0.0004251898194,0.001102417757,0.01720098402,0.002318304462,0.01143542282,0.003447256741
IN,2013,0.0,3.35,0,0,0,0.06450152366,0.003595804595,5.433200324e-05,0.0003410588775,0.001082683112,0.02853145465,0.006506752007,0.0198660328,0.002158669843
IN,2014,0.0,1.52,0,0,0,0.06057036503,0.003653446258,5.047075727e-05,0.0003329857469,0.001044881083,0.02650987893,0.00559406961,0.01881574081,0.002100068507
IN,2015,0.0,3.03,0,0,0,0.05992331804,0.003836971144,5.595236367e-05,0.0003608171344,0.001070807263,0.02599183882,0.005202662486,0.0187425296,0.002046646729
IN,2016,0.0,2.41,0,0,0,0.05905405285,0.00399698101,6.496827634e-05,0.000369158489,0.001099034113,0.025393401,0.005059837893,0.01815705048,0.002176512627
IN,2017,0.0,3.0,0,0,0,0.05562664243,0.003949951367,6.201124851e-05,0.0003921873635,0.001056293301,0.02386336985,0.004474269236,0.01717621495,0.002212885667
IN,2018,0.0,2.54,0,0,0,0.05136496962,0.003735196954,6.243001826e-05,0.0003712943192,0.000856844533,0.02194728786,0.003867375342,0.01581077551,0.002269137004
IN,2019,0.0,2.82,0,0,0,0.04638323223,0.00371504425,5.541516058e-05,0.0003792892894,0.000792600219,0.01947657187,0.00320694814,0.0142244626,0.002045161127
IN,2020,0.0,3.98,0,0,0,0.0428171743,0.003576782844,7.475995762e-05,0.000347596793,0.000623986577,0.01783180431,0.00280357243,0.01274324188,0.002284989992
IN,2021,0.0,3.08,0,0,0,0.03771171839,0.003325881496,7.191571126e-05,0.0003586979558,0.0004680391902,0.0155299777,0.002119458748,0.01131263492,0.002097884034
IN,2022,0.0,2.78,0,0,0,0.03664110117,0.00311325696,6.834442723e-05,0.0003387951799,0.0004331895173,0.01520729362,0.002219364537,0.01101003844,0.001977890651
IN,2023,0.0,5.39,0,0,0,0.03750955051,0.003321675749,5.625019035e-05,0.0003407071115,0.0004040978701,0.01543309951,0.002182827983,0.01089344684,0.002356824685
KS,2013,0.0,1.73,0,0,0,0.06639510104,0.003428412381,4.040332882e-05,0.0004471992378,0.000462393652,0.02959595635,0.006034945081,0.02125733087,0.002303680398
KS,2014,0.0,5.17,0,0,0,0.06256453473,0.003526261952,3.169673665e-05,0.0005109376136,0.0004689049846,0.02757237106,0.005485258089,0.01969642106,0.002390691909
KS,2015,0.0,3.78,0,0,0,0.0634082184,0.003950499549,4.334781357e-05,0.0005793469686,0.0006271671757,0.0275427191,0.005373408731,0.01975937835,0.002409932016
KS,2016,0.0,3.09,0,0,0,0.06503662134,0.004011719103,4.539622131e-05,0.0005564476219,0.0006042512186,0.02830144879,0.005075779018,0.02067557143,0.002550098341
KS,2017,0.0,4.81,0,0,0,0.06255632258,0.004003863003,4.603720975e-05,0.0005167161452,0.0005610355486,0.02727429828,0.004501339717,0.02023266656,0.002540292006
KS,2018,0.0,3.09,0,0,0,0.06203975532,0.004417524599,4.190482864e-05,0.0005715543841,0.0004877447268,0.02660235306,0.004393824327,0.01948437139,0.002724157344
KS,2019,0.0,3.09,0,0,1,0.05364008879,0.004055091009,3.261651391e-05,0.0005149975881,0.0003972348063,0.02276495338,0.003431943927,0.01696745387,0.002365555588
KS,2020,0.0,2.38,0,0,1,0.05248257862,0.004250456019,3.431938651e-05,0.0004334538516,0.0003184839068,0.02199083329,0.003313536767,0.01619634807,0.002480948451
KS,2021,0.0,4.42,0,0,1,0.05384145665,0.004449062977,4.833348196e-05,0.0005051189242,0.0003332287242,0.02247166535,0.00332547971,0.01646776191,0.002678423729
KS,2022,0.0,4.43,0,0,1,0.0513742914,0.004468617537,4.766525373e-05,0.0005134228759,0.0003132288102,0.02121852817,0.002924263316,0.01589602165,0.002398243195
KS,2023,0.0,4.08,0,0,1,0.05047089894,0.004296821067,4.624991413e-05,0.0004427749132,0.0003128670662,0.0209386284,0.002932108527,0.01561138646,0.002395133421
KY,2013,0.0,1.82,0,0,0,0.051915602,0.002109290812,3.909461419e-05,0.0003741263661,0.00073802449,0.02374043176,0.005984885386,0.01637609746,0.001379448916
KY,2014,0.0,4.3,0,0,0,0.0498357324,0.002151784304,3.716615333e-05,0.0003526252108,0.0007576003084,0.02264166593,0.005308867731,0.0158880773,0.001444720899
KY,2015,0.0,3.84,0,0,0,0.04882440513,0.002234546721,4.949587659e-05,0.0003715580873,0.0007489923973,0.02204600585,0.005091069023,0.01517489334,0.001780043489
KY,2016,0.0,4.51,0,0,0,0.04904563973,0.002356116717,5.973698145e-05,0.000394038655,0.0007598994886,0.02202671573,0.004718545267,0.01506566672,0.002242503741
KY,2017,0.0,3.82,0,0,0,0.04768477959,0.002310797297,5.949876445e-05,0.0004079594528,0.0006661616382,0.0215315925,0.004610592935,0.0145953837,0.002325615857
KY,2018,0.0,4.93,0,0,0,0.04436252242,0.002178584774,5.603932436e-05,0.0004202949327,0.0005534443674,0.02000267644,0.003914234728,0.01374375638,0.002344685331
KY,2019,0.0,3.58,0,0,0,0.04259912865,0.002207343128,5.120356323e-05,0.0003740766868,0.0004834153,0.01909222119,0.003480724318,0.01331180846,0.002299688418
KY,2020,0.0,4.44,0,0,0,0.04077189329,0.002590875517,7.214248207e-05,0.000306214684,0.000529119319,0.01779507113,0.00344117406,0.01178602674,0.002567870329
KY,2021,0.0,5.1,0,0,0,0.0378539068,0.002689617358,8.29895959e-05,0.000380775793,0.000494165321,0.01623733604,0.002898644629,0.01089072023,0.002447971182
KY,2022,0.0,4.21,0,0,0,0.03411955296,0.00219931698,7.269004124e-05,0.0003718716134,0.0003927035155,0.0148604595,0.002491850072,0.01011721269,0.002251396735
KY,2023,0.0,3.54,0,0,0,0.03552685127,0.002243184832,6.07579857e-05,0.0003347212667,0.0003919442423,0.0155202408,0.002324490064,0.01035006763,0.002845683112
LA,2013,0.0,3.46,0,0,0,0.08227190209,0.005211821094,0.0001067119667,0.0003808364317,0.001196513327,0.03578933589,0.008902888654,0.02490665943,0.001979787803
LA,2014,0.0,4.95,0,0,0,0.0798734779,0.005158754912,0.0001023878305,0.0002972688692,0.001231450272,0.03467247725,0.008290187761,0.02436034494,0.002021944551
LA,2015,0.0,6.22,0,0,0,0.07861836469,0.00539777595,0.0001053767863,0.000371174737,0.001191057537,0.03377797197,0.007594196566,0.02409958535,0.002084190055
LA,2016,0.0,4.7,0,0,1,0.07752727875,0.005650045442,0.0001184339321,0.0003881645451,0.001189674183,0.03297179331,0.007402440849,0.02336498756,0.002204364899
LA,2017,0.0,4.28,0,0,1,0.07846933878,0.005563479459,0.0001233188705,0.0003960762333,0.001152902982,0.03367118993,0.007308141743,0.02398766126,0.002375386924
LA,2018,0.0,3.86,0,0,0,0.07653298825,0.005432550234,0.0001143852917,0.00045174679,0.000987190135,0.03283394389,0.00671525359,0.02362088465,0.002497805648
LA,2019,0.0,4.52,0,0,1,0.0749207058,0.005596909592,0.0001174251897,0.0004898798592,0.000886377712,0.03186344331,0.005890579902,0.02364024528,0.00233261812
LA,2020,0.0,4.94,0,0,1,0.07047655295,0.006394395389,0.0001580085583,0.0004598178209,0.0008066186212,0.02884388109,0.005101480674,0.02107304602,0.002669354391
LA,2021,0.0,5.4,0,0,1,0.06383223351,0.006627480118,0.0001960191896,0.0004065182972,0.000600376305,0.02528863664,0.004946296793,0.01751184003,0.002830499808
LA,2022,0.0,4.8,0,0,1,0.06797856583,0.006397049741,0.0001651329418,0.0005012808696,0.0006770886322,0.02759223317,0.004993419735,0.01948503357,0.003113779865
LA,2023,0.0,6.12,0,0,0,0.06356404779,0.005480187041,0.0001449576704,0.0004716043666,0.0005326046532,0.02630183685,0.00446963749,0.01805783396,0.003774365406
MA,2013,0.0,1.79,0,1,1,0.0493075291,0.004063871225,2.056977072e-05,0.000343276681,0.0009994225559,0.02046155584,0.004578413606,0.01452359964,0.0013595426
MA,2014,0.0,0.74,0,1,1,0.04529376515,0.003950926734,1.968875775e-05,0.0003259747712,0.0008996133898,0.01857567678,0.003693640561,0.01365274716,0.001229289055
MA,2015,0.0,1.47,0,1,0,0.04179362758,0.003899183991,1.930945839e-05,0.000306887728,0.0007762107473,0.01688427886,0.003217162129,0.01248128014,0.001185836586
MA,2016,0.0,1.91,0,1,0,0.03904189518,0.003806574155,1.978392727e-05,0.0003137584318,0.0007862279246,0.01559706207,0.002814300292,0.01159997602,0.001182785756
MA,2017,0.0,0.73,0,1,0,0.035637656,0.003543221385,2.506102797e-05,0.0003204023286,0.000710159595,0.01427560662,0.002464722961,0.01071985472,0.001091028939
MA,2018,0.0,0.87,0,1,0,0.03227891643,0.0034033477,2.005046033e-05,0.0003581477152,0.0005933773911,0.01273611052,0.002047907524,0.009729994399,0.0009582085931
MA,2019,0.0,0.73,0,1,1,0.03018499371,0.003286785287,2.219036929e-05,0.0003254587496,0.0005257522136,0.01180571157,0.001787267456,0.00912908892,0.0008893551928
MA,2020,0.0,1.0,0,1,1,0.02723986135,0.003088093346,2.321002139e-05,0.000268510935,0.0004373638406,0.01053183733,0.001497481568,0.008042852662,0.0009915031013
MA,2021,0.0,1.86,0,1,1,0.02602719148,0.003010577007,1.917109342e-05,0.000294147523,0.0003742655254,0.01000301873,0.001372879198,0.007655990466,0.0009741490681
MA,2022,0.0,0.72,0,1,1,0.02797976618,0.003242063061,2.148389553e-05,0.0002969074362,0.0003782597873,0.01074782003,0.001430970668,0.008318850801,0.0009979985603
MA,2023,0.0,1.0,0,1,1,0.02829863003,0.003141943489,2.085297524e-05,0.0002728026213,0.0003656412097,0.01100737153,0.001318450784,0.008522868073,0.00116605267
MD,2013,0.0,4.05,2,1,1,0.06288963461,0.004754377909,6.466021311e-05,0.0002827200464,0.001691942243,0.02659117587,0.005379931794,0.01895200949,0.002259234581
MD,2014,0.0,3.53,2,1,1,0.05948743387,0.004479573233,6.058226586e-05,0.0002731222594,0.001600744124,0.02516841703,0.004708346596,0.01826505109,0.002195019334
MD,2015,0.0,3.34,2,0,0,0.05715996192,0.00470143118,8.974170569e-05,0.0002864061499,0.001686576926,0.02377771547,0.004409020009,0.01713115784,0.002237537621
MD,2016,0.0,2.83,2,0,0,0.0562325221,0.004816629797,8.896631762e-05,0.0003032489968,0.001795094636,0.02319033215,0.004121663431,0.01676334561,0.002305323107
MD,2017,0.0,1.99,2,0,0,0.054781406,0.005032622167,9.261578342e-05,0.0002841545183,0.001857129034,0.02235808083,0.003904800933,0.01620892395,0.002244355956
MD,2018,0.0,2.32,2,1,0,0.05012589876,0.0046936596,8.134793023e-05,0.0003298650287,0.001609728086,0.02036928978,0.003132972221,0.01522366042,0.002012657142
MD,2019,0.0,3.14,2,1,0,0.04809351153,0.004543552271,9.000894144e-05,0.0003210594168,0.001521894303,0.01950320349,0.002786478642,0.01485362234,0.001863102511
MD,2020,0.0,2.59,2,1,0,0.0401935202,0.003998644606,9.131738455e-05,0.0002860067089,0.001184649036,0.01609811549,0.002520062578,0.01184929758,0.001728755332
MD,2021,0.0,3.72,2,1,0,0.0391412575,0.004351044034,0.000110128413,0.0003556499925,0.001202505097,0.01521958472,0.002108959108,0.01117560461,0.001935020997
MD,2022,0.0,1.95,2,1,0,0.04275986024,0.004245327398,9.797782846e-05,0.000338704811,0.001186440128,0.01713460272,0.001997514867,0.01279162192,0.00234546593
MD,2023,0.0,1.78,2,1,1,0.04994585173,0.004261637833,8.332992193e-05,0.0003192425941,0.001307228037,0.02071128803,0.001858661773,0.01337841671,0.005474209551
ME,2013,0.0,3.77,0,0,0,0.04876639006,0.001325353616,1.806274093e-05,0.0003725440317,0.0002521257588,0.02292011301,0.004876940051,0.01735754142,0.0006856315412
ME,2014,0.0,4.51,0,0,0,0.04254519431,0.001276446037,1.578643509e-05,0.0003638397421,0.0002285274413,0.01986610096,0.003784985747,0.01547897548,0.0006021397385
ME,2015,0.0,1.51,0,0,0,0.03949819964,0.001298278314,1.730034834e-05,0.0003467591558,0.0002339307971,0.01832407765,0.003530775439,0.01418102031,0.0006122818934
ME,2016,0.0,1.5,0,0,0,0.03564415831,0.001239633387,1.503497134e-05,0.0003104721582,0.000201468616,0.01646930761,0.003007746017,0.0128782047,0.0005833568881
ME,2017,0.0,7.49,0,0,0,0.03258572816,0.0012059356,1.722765143e-05,0.0003520433118,0.0001865080524,0.01508692848,0.002499507514,0.01199344151,0.0005939794601
ME,2018,0.0,2.24,0,1,0,0.02942518504,0.001120191299,1.717626658e-05,0.000333817007,0.0001702690774,0.01359240122,0.002025305868,0.01098683626,0.0005802590928
ME,2019,0.0,2.23,0,1,1,0.02727509158,0.001160673815,1.634751852e-05,0.0003863958923,0.0001426692525,0.01247687198,0.001753642896,0.01018376097,0.0005394681112
ME,2020,0.0,2.93,0,1,1,0.02529513584,0.001085812519,1.629459442e-05,0.0003599624039,0.000125912775,0.0115617554,0.001487992736,0.00943531083,0.0006384518358
ME,2021,0.0,4.35,0,1,1,0.02494267512,0.001129071373,1.452181831e-05,0.0003790194578,0.0001169006374,0.01134226619,0.001262672102,0.009428290535,0.000651303551
ME,2022,0.0,5.04,0,1,1,0.02654077699,0.001055336596,2.165533371e-05,0.0003284392279,0.000101058224,0.0122150519,0.001165778798,0.01032959418,0.0007196789236
ME,2023,0.0,4.3,0,1,1,0.02446045846,0.001024559332,4.298850344e-05,0.0003030689493,0.0001167854343,0.0112056699,0.001101938638,0.009314175746,0.0007895555132
MI,2013,0.0,1.61,0,0,0,0.05599911014,0.004521734422,6.314283829e-05,0.0006854786525,0.001019681067,0.02325020335,0.005683461618,0.01513346931,0.002433272416
MI,2014,0.0,1.91,0,0,0,0.04991717682,0.004291416582,5.485913807e-05,0.0006417712402,0.0008104832586,0.02044027282,0.004470213001,0.01382994837,0.002140111449
MI,2015,0.0,1.81,0,0,0,0.04744923604,0.004205807487,5.898536104e-05,0.0006765671327,0.0007882864148,0.01927772677,0.004070998209,0.01331143313,0.001895295439
MI,2016,0.0,1.61,0,0,0,0.04804768134,0.004608874363,6.161004566e-05,0.0007316696272,0.0007170724759,0.01915236859,0.004000424827,0.01311216803,0.002039775727
MI,2017,0.0,1.6,0,0,0,0.04505050746,0.00449889625,5.703433296e-05,0.0007126785718,0.000652336448,0.01802635748,0.003591759672,0.01247037147,0.001964226342
MI,2018,0.0,2.2,0,0,0,0.0423398389,0.004524807113,5.558854143e-05,0.000791360479,0.0005646994533,0.01664511233,0.003188478609,0.01170624571,0.001750388018
MI,2019,0.0,1.3,0,0,1,0.04048355525,0.004385968866,5.768771417e-05,0.000736720183,0.0005360150108,0.01585580876,0.002861751293,0.0112070403,0.00178701716
MI,2020,0.0,1.69,0,0,1,0.03677780336,0.004780087001,7.565302153e-05,0.0006085352461,0.00044528927,0.01360881468,0.002330895681,0.009433249503,0.001844669497
MI,2021,0.0,2.79,0,0,1,0.03715943725,0.00491108148,7.581566095e-05,0.0006761641141,0.0004023908733,0.01366863714,0.002057682866,0.00945444206,0.002156512217
MI,2022,0.0,2.19,0,1,1,0.04025428057,0.004633095123,6.946304073e-05,0.0006592510967,0.0003670478895,0.01549404516,0.002171592048,0.01063332653,0.002689126582
MI,2023,0.0,3.29,0,1,1,0.04007507626,0.004571765146,5.888060498e-05,0.000588706421,0.0003687260897,0.01546577298,0.002052153471,0.01060020259,0.002813416927
MN,2013,0.0,2.03,0,1,1,0.0533485428,0.002344127509,2.10252192e-05,0.0003714455391,0.0006776022397,0.02419615423,0.004188998277,0.01853797265,0.001469183299
MN,2014,0.0,1.83,0,1,1,0.0507981767,0.002291499645,1.612570722e-05,0.0003666765925,0.0006756304831,0.02297491811,0.003806583137,0.01763511006,0.001533224912
MN,2015,0.0,2.55,0,1,1,0.04966497551,0.002429394968,2.425929354e-05,0.0004233520324,0.0006878330523,0.0222499674,0.003520151174,0.01727407621,0.001455740013
MN,2016,0.0,2.53,0,1,1,0.04776572158,0.002418982634,1.828037755e-05,0.0004251545235,0.0006751070126,0.02130713749,0.003363227482,0.01636564375,0.00157826626
MN,2017,0.0,1.8,0,1,1,0.04876839815,0.002396664604,2.0473568e-05,0.0004319204476,0.0006513827291,0.02198753447,0.003381371388,0.01681023607,0.001795927017
MN,2018,0.0,2.14,0,1,1,0.04444647393,0.00221235268,1.90858451e-05,0.0004414716507,0.0005254850436,0.02001088428,0.002890702857,0.0153130908,0.001807090623
MN,2019,0.0,2.31,0,0,1,0.04658325019,0.002374977682,2.25175189e-05,0.0004430809427,0.0005593919064,0.02091664741,0.00284146266,0.01607874961,0.00199643514
MN,2020,0.0,1.75,0,0,1,0.04804729854,0.002774801311,3.358467634e-05,0.0003908195757,0.0006853041587,0.02124884796,0.003070346463,0.01567803396,0.002500467534
MN,2021,0.0,2.45,0,0,1,0.04708909491,0.003089046587,3.554250735e-05,0.0004555744046,0.0007001698862,0.02045550087,0.002579895792,0.01536066628,0.002514938796
MN,2022,0.0,1.57,0,1,1,0.04520197356,0.002832688261,3.200876515e-05,0.0004243347774,0.0005719599019,0.01976829852,0.002153507741,0.01472210795,0.002892682831
MN,2023,0.0,1.39,0,1,1,0.0392707107,0.002611401528,3.137027997e-05,0.0003560526777,0.0004848451049,0.01702395382,0.001833941423,0.01252005302,0.002669959384
MO,2013,0.0,4.8,0,0,0,0.07170007462,0.004336866825,6.104302177e-05,0.0003813121007,0.0009075393426,0.03137429348,0.006418119554,0.02225241471,0.002703759208
MO,2014,0.0,4.29,0,0,0,0.06734426955,0.004433173968,6.662459203e-05,0.0003962843927,0.0009221898976,0.02909647653,0.005820251798,0.02057594981,0.002700274925
MO,2015,0.0,3.46,0,0,0,0.06747930122,0.004985349406,8.278194741e-05,0.0004234551704,0.001050491392,0.0286014097,0.005600371548,0.02020159297,0.00279944518
MO,2016,0.0,3.61,0,0,0,0.06675985064,0.005207532995,8.832448775e-05,0.0004197875747,0.001079594482,0.02801774239,0.005206876308,0.01980717681,0.003003689271
MO,2017,0.0,5.73,0,0,0,0.06739010433,0.005312172389,9.805828231e-05,0.0004480559577,0.001041480454,0.02838287978,0.004925177765,0.02019378543,0.003263916582
MO,2018,0.0,4.25,0,0,0,0.06318389747,0.005014356487,9.784986759e-05,0.0004794480157,0.0008504280646,0.02657759225,0.004466952637,0.01886852555,0.00324211406
MO,2019,0.0,5.7,0,0,0,0.0631557005,0.004996356145,9.380381811e-05,0.0004916557758,0.0008134549852,0.0265814941,0.004334680949,0.0187809575,0.003465855654
MO,2020,0.0,5.69,0,0,0,0.06147493281,0.005427089246,0.0001175313921,0.0004325740448,0.0007437152405,0.02531037716,0.003787664503,0.01759053168,0.003932180973
MO,2021,0.0,5.02,0,0,0,0.05742142036,0.005242938088,0.0001021098985,0.0005617665207,0.0006129835491,0.02346777209,0.003120835071,0.01639771514,0.003949221882
MO,2022,0.0,5.83,0,0,0,0.0572959637,0.004943543634,0.0001021373247,0.0005215316325,0.0005524480018,0.02370443821,0.003005200587,0.01579486552,0.004904372109
MO,2023,0.0,5.0,0,0,0,0.05107779727,0.00458655334,9.102417693e-05,0.0004643201365,0.0005293604616,0.02095234529,0.002511718556,0.0136542721,0.004786354637
MS,2013,0.0,2.34,0,0,0,0.06029932431,0.002774875794,7.252174483e-05,0.0003422224272,0.0008064284344,0.02725347118,0.008344679477,0.01744264934,0.001466142371
MS,2014,0.0,5.68,0,0,0,0.06387427454,0.002783082892,8.652244255e-05,0.0003614566905,0.0008034226808,0.029025774,0.007983449159,0.01954772481,0.001494600031
MS,2015,0.0,4.68,0,0,0,0.06315703204,0.002739689368,8.463265081e-05,0.0003873699986,0.0007734019315,0.02869648992,0.008385657275,0.01888211307,0.001428719572
MS,2016,0.0,3.35,0,0,0,0.06122230913,0.00281736375,7.938594802e-05,0.0004294210353,0.0008149620739,0.02764138319,0.007867917861,0.01833078483,0.001442680498
MS,2017,0.0,5.69,0,0,0,0.0604917678,0.002562496174,6.355231342e-05,0.000220091696,0.0008335387634,0.02768338773,0.007508873074,0.01872050462,0.001454010034
MS,2018,0.0,5.03,0,0,0,0.05342466672,0.002659827844,7.178750897e-05,0.000199931567,0.000570274604,0.02405250552,0.006828199744,0.01549838646,0.001725919316
MS,2019,0.0,9.41,0,0,0,0.05204841673,0.002611956711,0.0001000595321,0.0003102517034,0.0005439477918,0.02341225165,0.006158362005,0.01533294809,0.001920941553
